type,product_id,name,ram,storage,price,stock,description,evaluate,color,image
iPhone,IP11P-256-GL,iPhone 11 Pro 256GB,4GB,256GB,12490000,instock,"Vi xử lý: Chip Apple A13 Bionic đảm bảo hiệu năng hàng đầu. 
Màn hình: Nâng cấp vượt trội với màn hình Super Retina XDR (OLED) 5.8 inch, độ phân giải 2436x1125 pixels, độ tương phản cực cao, màu đen sâu. 
Camera: Hệ thống 3 camera Pro 12MP gồm góc Rộng, Siêu rộng, và Tele cho khả năng zoom quang học 2x. Đầy đủ tính năng như Night Mode, Deep Fusion. 
Camera trước: TrueDepth 12MP với đầy đủ tính năng. Pin & Sạc: Pin Li-Ion cho thời lượng sử dụng tốt, hỗ trợ sạc nhanh 18W và sạc không dây Qi. 
Thiết kế & Bền bỉ: Thiết kế cao cấp với khung Thép không gỉ và mặt lưng kính nhám sang trọng, chống bám vân tay. Kháng nước, bụi chuẩn IP68 tốt hơn (sâu 4 mét trong 30 phút).","Phiên bản cao cấp nhỏ gọn, cầm nắm cực kỳ thoải mái. Màn hình OLED tuyệt đẹp, hệ thống 3 camera chuyên nghiệp cho ảnh chụp đa dụng. Thiết kế sang trọng với mặt lưng nhám. Lựa chọn hoàn hảo cho ai thích máy mạnh nhưng nhỏ gọn.",Xanh lá,https://cdn2.cellphones.com.vn/358x/media/catalog/product/i/p/iphone-11-pro-midnight-green-select-2019_1_2_1_2_3.png
iPhone,IP11P-256-Y,iPhone 11 Pro 256GB,4GB,256GB,12490000,instock,"Vi xử lý: Chip Apple A13 Bionic đảm bảo hiệu năng hàng đầu. 
Màn hình: Nâng cấp vượt trội với màn hình Super Retina XDR (OLED) 5.8 inch, độ phân giải 2436x1125 pixels, độ tương phản cực cao, màu đen sâu. 
Camera: Hệ thống 3 camera Pro 12MP gồm góc Rộng, Siêu rộng, và Tele cho khả năng zoom quang học 2x. Đầy đủ tính năng như Night Mode, Deep Fusion. 
Camera trước: TrueDepth 12MP với đầy đủ tính năng. Pin & Sạc: Pin Li-Ion cho thời lượng sử dụng tốt, hỗ trợ sạc nhanh 18W và sạc không dây Qi. 
Thiết kế & Bền bỉ: Thiết kế cao cấp với khung Thép không gỉ và mặt lưng kính nhám sang trọng, chống bám vân tay. Kháng nước, bụi chuẩn IP68 tốt hơn (sâu 4 mét trong 30 phút).","Phiên bản cao cấp nhỏ gọn, cầm nắm cực kỳ thoải mái. Màn hình OLED tuyệt đẹp, hệ thống 3 camera chuyên nghiệp cho ảnh chụp đa dụng. Thiết kế sang trọng với mặt lưng nhám. Lựa chọn hoàn hảo cho ai thích máy mạnh nhưng nhỏ gọn.",Vàng,https://cdn2.cellphones.com.vn/358x/media/catalog/product/i/p/iphone-11-pro-gold-select-2019_1_2_1_2_3.png
iPhone,IP11P-256-S,iPhone 11 Pro 256GB,4GB,256GB,12490000,instock,"Vi xử lý: Chip Apple A13 Bionic đảm bảo hiệu năng hàng đầu. 
Màn hình: Nâng cấp vượt trội với màn hình Super Retina XDR (OLED) 5.8 inch, độ phân giải 2436x1125 pixels, độ tương phản cực cao, màu đen sâu. 
Camera: Hệ thống 3 camera Pro 12MP gồm góc Rộng, Siêu rộng, và Tele cho khả năng zoom quang học 2x. Đầy đủ tính năng như Night Mode, Deep Fusion. 
Camera trước: TrueDepth 12MP với đầy đủ tính năng. Pin & Sạc: Pin Li-Ion cho thời lượng sử dụng tốt, hỗ trợ sạc nhanh 18W và sạc không dây Qi. 
Thiết kế & Bền bỉ: Thiết kế cao cấp với khung Thép không gỉ và mặt lưng kính nhám sang trọng, chống bám vân tay. Kháng nước, bụi chuẩn IP68 tốt hơn (sâu 4 mét trong 30 phút).","Phiên bản cao cấp nhỏ gọn, cầm nắm cực kỳ thoải mái. Màn hình OLED tuyệt đẹp, hệ thống 3 camera chuyên nghiệp cho ảnh chụp đa dụng. Thiết kế sang trọng với mặt lưng nhám. Lựa chọn hoàn hảo cho ai thích máy mạnh nhưng nhỏ gọn.",Bạc,https://cdn2.cellphones.com.vn/358x/media/catalog/product/i/p/iphone-11-pro-silver-select-2019_1_2_1_2_1.png
iPhone,IP11PM-64-G,iPhone 11 Pro Max 64GB,4GB,64GB,11990000,instock,"Vi xử lý: Chip Apple A13 Bionic hiệu năng đỉnh cao. 
Màn hình: Màn hình Super Retina XDR (OLED) kích thước lớn 6.5 inch, độ phân giải 2688x1242 pixels, cung cấp không gian giải trí và làm việc rộng rãi. 
Camera: Hệ thống 3 camera Pro 12MP (Rộng, Siêu rộng, Tele) tương tự iPhone 11 Pro, mang lại chất lượng hình ảnh và video chuyên nghiệp. 
Camera trước: TrueDepth 12MP với đầy đủ tính năng. Pin & Sạc: Pin Li-Ion dung lượng lớn nhất trong bộ ba, được mệnh danh là ""vua pin"" tại thời điểm ra mắt. Hỗ trợ sạc nhanh 18W và sạc không dây Qi. 
Thiết kế & Bền bỉ: Tương tự bản Pro với khung Thép không gỉ và mặt lưng kính nhám. Kháng nước, bụi chuẩn IP68 (sâu 4 mét trong 30 phút).","Phiên bản tốt nhất của thế hệ iPhone 11. Màn hình lớn siêu đẹp, hiệu năng không đối thủ, camera 3 mắt đỉnh cao và đặc biệt là thời lượng pin ""vô địch"". Hoàn hảo cho người dùng cần một thiết bị mạnh mẽ nhất, pin trâu nhất để giải trí và làm việc.",Xám,https://cdn2.cellphones.com.vn/358x/media/catalog/product/1/_/1_64_3.jpg
iPhone,IP11PM-64-GL,iPhone 11 Pro Max 64GB,4GB,64GB,11990000,instock,"Vi xử lý: Chip Apple A13 Bionic hiệu năng đỉnh cao. 
Màn hình: Màn hình Super Retina XDR (OLED) kích thước lớn 6.5 inch, độ phân giải 2688x1242 pixels, cung cấp không gian giải trí và làm việc rộng rãi. 
Camera: Hệ thống 3 camera Pro 12MP (Rộng, Siêu rộng, Tele) tương tự iPhone 11 Pro, mang lại chất lượng hình ảnh và video chuyên nghiệp. 
Camera trước: TrueDepth 12MP với đầy đủ tính năng. Pin & Sạc: Pin Li-Ion dung lượng lớn nhất trong bộ ba, được mệnh danh là ""vua pin"" tại thời điểm ra mắt. Hỗ trợ sạc nhanh 18W và sạc không dây Qi. 
Thiết kế & Bền bỉ: Tương tự bản Pro với khung Thép không gỉ và mặt lưng kính nhám. Kháng nước, bụi chuẩn IP68 (sâu 4 mét trong 30 phút).","Phiên bản tốt nhất của thế hệ iPhone 11. Màn hình lớn siêu đẹp, hiệu năng không đối thủ, camera 3 mắt đỉnh cao và đặc biệt là thời lượng pin ""vô địch"". Hoàn hảo cho người dùng cần một thiết bị mạnh mẽ nhất, pin trâu nhất để giải trí và làm việc.",Xanh lá,https://cdn2.cellphones.com.vn/358x/media/catalog/product/i/p/iphone-11-pro-max-midnight-green_1.png
iPhone,IP11PM-64-Y,iPhone 11 Pro Max 64GB,4GB,64GB,11990000,instock,"Vi xử lý: Chip Apple A13 Bionic hiệu năng đỉnh cao. 
Màn hình: Màn hình Super Retina XDR (OLED) kích thước lớn 6.5 inch, độ phân giải 2688x1242 pixels, cung cấp không gian giải trí và làm việc rộng rãi. 
Camera: Hệ thống 3 camera Pro 12MP (Rộng, Siêu rộng, Tele) tương tự iPhone 11 Pro, mang lại chất lượng hình ảnh và video chuyên nghiệp. 
Camera trước: TrueDepth 12MP với đầy đủ tính năng. Pin & Sạc: Pin Li-Ion dung lượng lớn nhất trong bộ ba, được mệnh danh là ""vua pin"" tại thời điểm ra mắt. Hỗ trợ sạc nhanh 18W và sạc không dây Qi. 
Thiết kế & Bền bỉ: Tương tự bản Pro với khung Thép không gỉ và mặt lưng kính nhám. Kháng nước, bụi chuẩn IP68 (sâu 4 mét trong 30 phút).","Phiên bản tốt nhất của thế hệ iPhone 11. Màn hình lớn siêu đẹp, hiệu năng không đối thủ, camera 3 mắt đỉnh cao và đặc biệt là thời lượng pin ""vô địch"". Hoàn hảo cho người dùng cần một thiết bị mạnh mẽ nhất, pin trâu nhất để giải trí và làm việc.",Vàng,https://cdn2.cellphones.com.vn/358x/media/catalog/product/4/_/4_34_5.jpg
iPhone,IP11PM-64-S,iPhone 11 Pro Max 64GB,4GB,64GB,11990000,instock,"Vi xử lý: Chip Apple A13 Bionic hiệu năng đỉnh cao. 
Màn hình: Màn hình Super Retina XDR (OLED) kích thước lớn 6.5 inch, độ phân giải 2688x1242 pixels, cung cấp không gian giải trí và làm việc rộng rãi. 
Camera: Hệ thống 3 camera Pro 12MP (Rộng, Siêu rộng, Tele) tương tự iPhone 11 Pro, mang lại chất lượng hình ảnh và video chuyên nghiệp. 
Camera trước: TrueDepth 12MP với đầy đủ tính năng. Pin & Sạc: Pin Li-Ion dung lượng lớn nhất trong bộ ba, được mệnh danh là ""vua pin"" tại thời điểm ra mắt. Hỗ trợ sạc nhanh 18W và sạc không dây Qi. 
Thiết kế & Bền bỉ: Tương tự bản Pro với khung Thép không gỉ và mặt lưng kính nhám. Kháng nước, bụi chuẩn IP68 (sâu 4 mét trong 30 phút).","Phiên bản tốt nhất của thế hệ iPhone 11. Màn hình lớn siêu đẹp, hiệu năng không đối thủ, camera 3 mắt đỉnh cao và đặc biệt là thời lượng pin ""vô địch"". Hoàn hảo cho người dùng cần một thiết bị mạnh mẽ nhất, pin trâu nhất để giải trí và làm việc.",Bạc,https://cdn2.cellphones.com.vn/358x/media/catalog/product/i/p/iphone-11-pro-max-silver-select-2019_1_1_3_2_5.png
iPhone,IP11PM-128-G,iPhone 11 Pro Max 128GB,4GB,128GB,12990000,instock,"Vi xử lý: Chip Apple A13 Bionic hiệu năng đỉnh cao. 
Màn hình: Màn hình Super Retina XDR (OLED) kích thước lớn 6.5 inch, độ phân giải 2688x1242 pixels, cung cấp không gian giải trí và làm việc rộng rãi. 
Camera: Hệ thống 3 camera Pro 12MP (Rộng, Siêu rộng, Tele) tương tự iPhone 11 Pro, mang lại chất lượng hình ảnh và video chuyên nghiệp. 
Camera trước: TrueDepth 12MP với đầy đủ tính năng. Pin & Sạc: Pin Li-Ion dung lượng lớn nhất trong bộ ba, được mệnh danh là ""vua pin"" tại thời điểm ra mắt. Hỗ trợ sạc nhanh 18W và sạc không dây Qi. 
Thiết kế & Bền bỉ: Tương tự bản Pro với khung Thép không gỉ và mặt lưng kính nhám. Kháng nước, bụi chuẩn IP68 (sâu 4 mét trong 30 phút).","Phiên bản tốt nhất của thế hệ iPhone 11. Màn hình lớn siêu đẹp, hiệu năng không đối thủ, camera 3 mắt đỉnh cao và đặc biệt là thời lượng pin ""vô địch"". Hoàn hảo cho người dùng cần một thiết bị mạnh mẽ nhất, pin trâu nhất để giải trí và làm việc.",Xám,https://cdn2.cellphones.com.vn/358x/media/catalog/product/1/_/1_64_3.jpg
iPhone,IP11PM-128-GL,iPhone 11 Pro Max 128GB,4GB,128GB,12990000,instock,"Vi xử lý: Chip Apple A13 Bionic hiệu năng đỉnh cao. 
Màn hình: Màn hình Super Retina XDR (OLED) kích thước lớn 6.5 inch, độ phân giải 2688x1242 pixels, cung cấp không gian giải trí và làm việc rộng rãi. 
Camera: Hệ thống 3 camera Pro 12MP (Rộng, Siêu rộng, Tele) tương tự iPhone 11 Pro, mang lại chất lượng hình ảnh và video chuyên nghiệp. 
Camera trước: TrueDepth 12MP với đầy đủ tính năng. Pin & Sạc: Pin Li-Ion dung lượng lớn nhất trong bộ ba, được mệnh danh là ""vua pin"" tại thời điểm ra mắt. Hỗ trợ sạc nhanh 18W và sạc không dây Qi. 
Thiết kế & Bền bỉ: Tương tự bản Pro với khung Thép không gỉ và mặt lưng kính nhám. Kháng nước, bụi chuẩn IP68 (sâu 4 mét trong 30 phút).","Phiên bản tốt nhất của thế hệ iPhone 11. Màn hình lớn siêu đẹp, hiệu năng không đối thủ, camera 3 mắt đỉnh cao và đặc biệt là thời lượng pin ""vô địch"". Hoàn hảo cho người dùng cần một thiết bị mạnh mẽ nhất, pin trâu nhất để giải trí và làm việc.",Xanh lá,https://cdn2.cellphones.com.vn/358x/media/catalog/product/i/p/iphone-11-pro-max-midnight-green_1.png
iPhone,IP11PM-128-Y,iPhone 11 Pro Max 128GB,4GB,128GB,12990000,instock,"Vi xử lý: Chip Apple A13 Bionic hiệu năng đỉnh cao. 
Màn hình: Màn hình Super Retina XDR (OLED) kích thước lớn 6.5 inch, độ phân giải 2688x1242 pixels, cung cấp không gian giải trí và làm việc rộng rãi. 
Camera: Hệ thống 3 camera Pro 12MP (Rộng, Siêu rộng, Tele) tương tự iPhone 11 Pro, mang lại chất lượng hình ảnh và video chuyên nghiệp. 
Camera trước: TrueDepth 12MP với đầy đủ tính năng. Pin & Sạc: Pin Li-Ion dung lượng lớn nhất trong bộ ba, được mệnh danh là ""vua pin"" tại thời điểm ra mắt. Hỗ trợ sạc nhanh 18W và sạc không dây Qi. 
Thiết kế & Bền bỉ: Tương tự bản Pro với khung Thép không gỉ và mặt lưng kính nhám. Kháng nước, bụi chuẩn IP68 (sâu 4 mét trong 30 phút).","Phiên bản tốt nhất của thế hệ iPhone 11. Màn hình lớn siêu đẹp, hiệu năng không đối thủ, camera 3 mắt đỉnh cao và đặc biệt là thời lượng pin ""vô địch"". Hoàn hảo cho người dùng cần một thiết bị mạnh mẽ nhất, pin trâu nhất để giải trí và làm việc.",Vàng,https://cdn2.cellphones.com.vn/358x/media/catalog/product/4/_/4_34_5.jpg
iPhone,IP11PM-128-S,iPhone 11 Pro Max 128GB,4GB,128GB,12990000,instock,"Vi xử lý: Chip Apple A13 Bionic hiệu năng đỉnh cao. 
Màn hình: Màn hình Super Retina XDR (OLED) kích thước lớn 6.5 inch, độ phân giải 2688x1242 pixels, cung cấp không gian giải trí và làm việc rộng rãi. 
Camera: Hệ thống 3 camera Pro 12MP (Rộng, Siêu rộng, Tele) tương tự iPhone 11 Pro, mang lại chất lượng hình ảnh và video chuyên nghiệp. 
Camera trước: TrueDepth 12MP với đầy đủ tính năng. Pin & Sạc: Pin Li-Ion dung lượng lớn nhất trong bộ ba, được mệnh danh là ""vua pin"" tại thời điểm ra mắt. Hỗ trợ sạc nhanh 18W và sạc không dây Qi. 
Thiết kế & Bền bỉ: Tương tự bản Pro với khung Thép không gỉ và mặt lưng kính nhám. Kháng nước, bụi chuẩn IP68 (sâu 4 mét trong 30 phút).","Phiên bản tốt nhất của thế hệ iPhone 11. Màn hình lớn siêu đẹp, hiệu năng không đối thủ, camera 3 mắt đỉnh cao và đặc biệt là thời lượng pin ""vô địch"". Hoàn hảo cho người dùng cần một thiết bị mạnh mẽ nhất, pin trâu nhất để giải trí và làm việc.",Bạc,https://cdn2.cellphones.com.vn/358x/media/catalog/product/i/p/iphone-11-pro-max-silver-select-2019_1_1_3_2_5.png
iPhone,IP11PM-256-G,iPhone 11 Pro Max 256GB,4GB,256GB,13990000,instock,"Vi xử lý: Chip Apple A13 Bionic hiệu năng đỉnh cao. 
Màn hình: Màn hình Super Retina XDR (OLED) kích thước lớn 6.5 inch, độ phân giải 2688x1242 pixels, cung cấp không gian giải trí và làm việc rộng rãi. 
Camera: Hệ thống 3 camera Pro 12MP (Rộng, Siêu rộng, Tele) tương tự iPhone 11 Pro, mang lại chất lượng hình ảnh và video chuyên nghiệp. 
Camera trước: TrueDepth 12MP với đầy đủ tính năng. Pin & Sạc: Pin Li-Ion dung lượng lớn nhất trong bộ ba, được mệnh danh là ""vua pin"" tại thời điểm ra mắt. Hỗ trợ sạc nhanh 18W và sạc không dây Qi. 
Thiết kế & Bền bỉ: Tương tự bản Pro với khung Thép không gỉ và mặt lưng kính nhám. Kháng nước, bụi chuẩn IP68 (sâu 4 mét trong 30 phút).","Phiên bản tốt nhất của thế hệ iPhone 11. Màn hình lớn siêu đẹp, hiệu năng không đối thủ, camera 3 mắt đỉnh cao và đặc biệt là thời lượng pin ""vô địch"". Hoàn hảo cho người dùng cần một thiết bị mạnh mẽ nhất, pin trâu nhất để giải trí và làm việc.",Xám,https://cdn2.cellphones.com.vn/358x/media/catalog/product/1/_/1_64_3.jpg
iPhone,IP11PM-256-GL,iPhone 11 Pro Max 256GB,4GB,256GB,13990000,instock,"Vi xử lý: Chip Apple A13 Bionic hiệu năng đỉnh cao. 
Màn hình: Màn hình Super Retina XDR (OLED) kích thước lớn 6.5 inch, độ phân giải 2688x1242 pixels, cung cấp không gian giải trí và làm việc rộng rãi. 
Camera: Hệ thống 3 camera Pro 12MP (Rộng, Siêu rộng, Tele) tương tự iPhone 11 Pro, mang lại chất lượng hình ảnh và video chuyên nghiệp. 
Camera trước: TrueDepth 12MP với đầy đủ tính năng. Pin & Sạc: Pin Li-Ion dung lượng lớn nhất trong bộ ba, được mệnh danh là ""vua pin"" tại thời điểm ra mắt. Hỗ trợ sạc nhanh 18W và sạc không dây Qi. 
Thiết kế & Bền bỉ: Tương tự bản Pro với khung Thép không gỉ và mặt lưng kính nhám. Kháng nước, bụi chuẩn IP68 (sâu 4 mét trong 30 phút).","Phiên bản tốt nhất của thế hệ iPhone 11. Màn hình lớn siêu đẹp, hiệu năng không đối thủ, camera 3 mắt đỉnh cao và đặc biệt là thời lượng pin ""vô địch"". Hoàn hảo cho người dùng cần một thiết bị mạnh mẽ nhất, pin trâu nhất để giải trí và làm việc.",Xanh lá,https://cdn2.cellphones.com.vn/358x/media/catalog/product/i/p/iphone-11-pro-max-midnight-green_1.png
iPhone,IP11PM-256-Y,iPhone 11 Pro Max 256GB,4GB,256GB,13990000,instock,"Vi xử lý: Chip Apple A13 Bionic hiệu năng đỉnh cao. 
Màn hình: Màn hình Super Retina XDR (OLED) kích thước lớn 6.5 inch, độ phân giải 2688x1242 pixels, cung cấp không gian giải trí và làm việc rộng rãi. 
Camera: Hệ thống 3 camera Pro 12MP (Rộng, Siêu rộng, Tele) tương tự iPhone 11 Pro, mang lại chất lượng hình ảnh và video chuyên nghiệp. 
Camera trước: TrueDepth 12MP với đầy đủ tính năng. Pin & Sạc: Pin Li-Ion dung lượng lớn nhất trong bộ ba, được mệnh danh là ""vua pin"" tại thời điểm ra mắt. Hỗ trợ sạc nhanh 18W và sạc không dây Qi. 
Thiết kế & Bền bỉ: Tương tự bản Pro với khung Thép không gỉ và mặt lưng kính nhám. Kháng nước, bụi chuẩn IP68 (sâu 4 mét trong 30 phút).","Phiên bản tốt nhất của thế hệ iPhone 11. Màn hình lớn siêu đẹp, hiệu năng không đối thủ, camera 3 mắt đỉnh cao và đặc biệt là thời lượng pin ""vô địch"". Hoàn hảo cho người dùng cần một thiết bị mạnh mẽ nhất, pin trâu nhất để giải trí và làm việc.",Vàng,https://cdn2.cellphones.com.vn/358x/media/catalog/product/4/_/4_34_5.jpg
